idx,headword,ipa,start_line,end_line,breakdown_count,family_count,cognate_count,sense_count,bad_pos_count,sense_missing_phrase,sense_missing_example,junk_hits,ok_breakdown,ok_family,ok_sense,ok_per_sense,ok_no_junk,ok_all
286,err,ə:(r),4201,4213,1,1,3,3,0,0,0,,1,1,1,1,1,1
287,errand,'erənd,4217,4223,1,1,3,1,0,0,0,,1,1,1,1,1,1
288,errant,'erənt,4227,4233,1,1,3,1,0,0,0,,1,1,1,1,1,1
289,erratic,i'rætik,4237,4243,1,1,3,1,0,0,0,,1,1,1,1,1,1
290,erratum,i'reitəm,4247,4253,1,1,3,1,0,0,0,,1,1,1,1,1,1
291,erroneous,i'rəuniəs,4257,4263,1,1,3,1,0,0,0,,1,1,1,1,1,1
292,error,'erə(r),4267,4273,1,1,3,1,0,0,0,,1,1,1,1,1,1
293,unerring,ʌn'ə:riŋ,4277,4283,1,1,3,1,0,0,0,,1,1,1,1,1,1
294,abortive,ə'bɔ:tiv,4293,4299,1,1,3,1,0,0,0,,1,1,1,1,1,1
295,aboriginal,ˌæbə'ridʒənl,4303,4312,1,1,3,2,0,0,0,,1,1,1,1,1,1
296,aborigines,ˌæbə'ridʒəni:z,4316,4322,1,1,3,1,0,0,0,,1,1,1,1,1,1
297,orient,'ɔ:rient,4326,4335,1,1,3,2,0,0,0,,1,1,1,1,1,1
298,oriental,ˌɔ:ri'entl,4339,4348,1,1,3,2,0,0,0,,1,1,1,1,1,1
299,orientation,ˌɔ:rien'teiʃn,4352,4358,1,1,3,1,0,0,0,,1,1,1,1,1,1
300,oriented,'ɔ:rientid,4362,4368,1,1,3,1,0,0,0,,1,1,1,1,1,1
301,origin,'ɔridʒin,4372,4387,1,1,3,4,0,0,0,,1,1,1,1,1,1
302,original,ə'ridʒənl,4391,4400,1,1,3,2,0,0,0,,1,1,1,1,1,1
303,originality,əˌridʒə'næləti,4404,4410,1,1,3,1,0,0,0,,1,1,1,1,1,1
304,originate,ə'ridʒineit,4414,4420,1,1,3,1,0,0,0,,1,1,1,1,1,1
305,abrasive,ə'breisiv,4430,4439,1,1,3,2,0,0,0,,1,1,1,1,1,1
306,erase,i'reiz,4443,4455,1,1,3,3,0,0,0,,1,1,1,1,1,1
307,eraser,i'reizə(r),4459,4465,1,1,3,1,0,0,0,,1,1,1,1,1,1
308,raze / rase,reiz,4469,4475,1,1,3,1,0,0,0,,1,1,1,1,1,1
309,rascal,'ræskl,4479,4485,1,1,3,1,0,0,0,,1,1,1,1,1,1
310,rascally,'ræskəli,4489,4495,1,1,3,1,0,0,0,,1,1,1,1,1,1
311,rash,ræʃ,4499,4508,1,1,3,2,0,0,0,,1,1,1,1,1,1
312,rasp,rɑ:sp,4512,4521,1,1,3,2,0,0,0,,1,1,1,1,1,1
313,acclaim,ə'kleim,4531,4540,1,1,3,2,0,0,0,,1,1,1,1,1,1
314,disclaim,dis'kleim,4544,4550,1,1,3,1,0,0,0,,1,1,1,1,1,1
315,proclaim,prə'kleim,4554,4560,1,1,3,1,0,0,0,,1,1,1,1,1,1
316,claim,kleim,4564,4573,1,1,3,2,0,0,0,,1,1,1,1,1,1
317,claimant,'kleimənt,4577,4583,1,1,3,1,0,0,0,,1,1,1,1,1,1
318,clamor,'klæmə(r),4587,4596,1,1,3,2,0,0,0,,1,1,1,1,1,1
319,clamorous,'klæmərəs,4600,4606,1,1,3,1,0,0,0,,1,1,1,1,1,1
320,counterclaim,ˌkauntə'kleim,4610,4619,1,1,3,2,0,0,0,,1,1,1,1,1,1
321,declaim,di'kleim,4623,4629,1,1,3,1,0,0,0,,1,1,1,1,1,1
322,exclaim,ik'skleim,4633,4639,1,1,3,1,0,0,0,,1,1,1,1,1,1
323,exclamation,ˌeksklə'meiʃn,4643,4649,1,1,3,1,0,0,0,,1,1,1,1,1,1
324,exclamatory,ik'sklæmətəri,4653,4659,1,1,3,1,0,0,0,,1,1,1,1,1,1
325,reclaim,ri'kleim,4663,4672,1,1,5,2,0,0,0,,1,1,1,1,1,1
326,accommodate,ə'kɒmədeit,4682,4691,1,1,5,2,0,0,0,,1,1,1,1,1,1
327,commodious,kə'məudiəs,4695,4701,1,1,3,1,0,0,0,,1,1,1,1,1,1
328,modulate,'mɒdjuleit,4705,4711,1,1,5,1,0,0,0,,1,1,1,1,1,1
329,commode,kə'məud,4715,4721,1,1,3,1,0,0,0,,1,1,1,1,1,1
330,commodity,kə'mɒdəti,4725,4731,1,1,3,1,0,0,0,,1,1,1,1,1,1
331,démodé,ˌdei'məu'dei,4735,4741,1,1,3,1,0,0,0,,1,1,1,1,1,1
332,mod,mɒd,4745,4751,1,1,3,1,0,0,0,,1,1,1,1,1,1
333,modal,'məudl,4755,4761,1,1,3,1,0,0,0,,1,1,1,1,1,1
334,mode,maud,4765,4774,1,1,4,2,0,0,0,,1,1,1,1,1,1
335,model,'mɒdl,4778,4787,1,1,4,2,0,0,0,,1,1,1,1,1,1
336,moderate,'mɒdərət,4791,4800,1,1,4,2,0,0,0,,1,1,1,1,1,1
337,moderation,ˌmɒdə'reiʃn,4804,4810,1,1,3,1,0,0,0,,1,1,1,1,1,1
338,moderator,'mɒdəreitə(r),4814,4820,1,1,3,1,0,0,0,,1,1,1,1,1,1
339,modernism,'mɒdənizəm,4824,4830,1,1,4,1,0,0,0,,1,1,1,1,1,1
340,modernize,'mɒdənaiz,4834,4840,1,1,3,1,0,0,0,,1,1,1,1,1,1
341,modest,'mɒdist,4844,4850,1,1,3,1,0,0,0,,1,1,1,1,1,1
342,modesty,'mɒdəsti,4854,4860,1,1,3,1,0,0,0,,1,1,1,1,1,1
343,modicum,'mɒdikəm,4864,4870,1,1,3,1,0,0,0,,1,1,1,1,1,1
344,modify,'mɒdifai,4874,4880,1,1,3,1,0,0,0,,1,1,1,1,1,1
345,modification,ˌmɒdifi'keiʃn,4884,4890,1,1,3,1,0,0,0,,1,1,1,1,1,1
346,modish,'məudiʃ,4894,4900,1,1,3,1,0,0,0,,1,1,1,1,1,1
347,module,'mɒdju:l,4904,4910,1,1,3,1,0,0,0,,1,1,1,1,1,1
348,modus operandi,ˌməudəs ɒpə'rændi:,4914,4920,1,1,3,1,0,0,0,,1,1,1,1,1,1
349,modus vivendi,ˌməudəs vi'vendi:,4924,4930,1,1,3,1,0,0,0,,1,1,1,1,1,1
350,acquit,ə'kwit,4940,4947,1,2,3,1,0,0,0,,1,1,1,1,1,1
351,acquiesce,ˌækwi'es,4951,4957,1,1,3,1,0,0,0,,1,1,1,1,1,1
352,disquieting,dis'kwaiətiŋ,4961,4969,1,3,5,1,0,0,0,,1,1,1,1,1,1
353,tranquility,træŋ'kwiləti,4973,4981,1,3,5,1,0,0,0,,1,1,1,1,1,1
354,quiescent,kwai'esnt,4985,4991,1,1,3,1,0,0,0,,1,1,1,1,1,1
355,inquietude,in'kwaiətju:d,4995,5001,1,1,3,1,0,0,0,,1,1,1,1,1,1
356,quietism,'kwaiətizəm,5005,5011,1,1,3,1,0,0,0,,1,1,1,1,1,1
357,quietude,'kwaiətju:d,5015,5021,1,1,3,1,0,0,0,,1,1,1,1,1,1
358,requiem,'rekwiəm,5025,5031,1,1,3,1,0,0,0,,1,1,1,1,1,1
359,adhere,əd'hiə(r),5041,5050,1,4,10,1,0,0,0,,1,1,1,1,1,1
360,coherent,kəu'hiərənt,5054,5061,1,1,5,1,0,0,0,,1,1,1,1,1,1
361,hesitant,'hezitənt,5065,5071,1,1,3,1,0,0,0,,1,1,1,1,1,1
362,hesitate,'heziteit,5075,5084,1,1,3,2,0,0,0,,1,1,1,1,1,1
363,hesitation,ˌhezi'teiʃn,5088,5097,1,1,3,2,0,0,0,,1,1,1,1,1,1
364,incoherent,ˌinkəu'hiərənt,5101,5107,1,1,3,1,0,0,0,,1,1,1,1,1,1
365,inherent,in'hiərənt,5111,5117,1,1,4,1,0,0,0,,1,1,1,1,1,1
366,affluence,'æfluəns,5128,5134,1,1,3,1,0,0,0,,1,1,1,1,1,1
367,fluctuate,'flʌktʃueit,5138,5144,1,1,3,1,0,0,0,,1,1,1,1,1,1
368,fluent,'flu:ənt,5148,5155,1,2,4,1,0,0,0,,1,1,1,1,1,1
369,confluence,'kɒnfluəns,5159,5165,1,1,3,1,0,0,0,,1,1,1,1,1,1
370,effluent,'efluənt,5169,5175,1,1,3,1,0,0,0,,1,1,1,1,1,1
371,efflux,'eflʌks,5179,5185,1,1,3,1,0,0,0,,1,1,1,1,1,1
372,flue,flu:,5189,5195,1,1,3,1,0,0,0,,1,1,1,1,1,1
373,fluid,'flu:id,5199,5208,1,1,3,2,0,0,0,,1,1,1,1,1,1
374,flume,flu:m,5212,5218,1,1,3,1,0,0,0,,1,1,1,1,1,1
375,flurry,'flʌri,5222,5231,1,1,3,2,0,0,0,,1,1,1,1,1,1
376,flush,flʌʃ,5235,5244,1,1,3,2,0,0,0,,1,1,1,1,1,1
377,fluvial,'flu:viəl,5248,5254,1,1,3,1,0,0,0,,1,1,1,1,1,1
378,flux,flʌks,5258,5264,1,1,3,1,0,0,0,,1,1,1,1,1,1
379,allegiance,ə'li:dʒəns,5274,5280,1,1,3,1,0,0,0,,1,1,1,1,1,1
380,negligible,'neglidʒəbl,5284,5290,1,1,3,1,0,0,0,,1,1,1,1,1,1
381,diligent,'dilidʒənt,5294,5300,1,1,3,1,0,0,0,,1,1,1,1,1,1
382,eclectic,i'klektik,5304,5310,1,1,3,1,0,0,0,,1,1,1,1,1,1
383,predilection,ˌpri:di'lekʃn,5314,5320,1,1,3,1,0,0,0,,1,1,1,1,1,1
384,legible,'ledʒəbl,5324,5330,1,1,3,1,0,0,0,,1,1,1,1,1,1
385,illegible,i'ledʒəbl,5334,5340,1,1,3,1,0,0,0,,1,1,1,1,1,1
386,allege,ə'ledʒ,5344,5350,1,1,4,1,0,0,0,,1,1,1,1,1,1
387,relegate,'religeit,5354,5360,1,1,4,1,0,0,0,,1,1,1,1,1,1
388,intellectual,ˌintə'lektʃuəl,5364,5373,1,1,3,2,0,0,0,,1,1,1,1,1,1
389,legendary,'ledʒəndri,5377,5383,1,1,3,1,0,0,0,,1,1,1,1,1,1
390,legitimate,li'dʒitimit,5387,5393,1,1,3,1,0,0,0,,1,1,1,1,1,1
391,legal,'li:gəl,5397,5403,1,1,4,1,0,0,0,,1,1,1,1,1,1
392,legality,li:'gæləti,5407,5413,1,1,3,1,0,0,0,,1,1,1,1,1,1
393,legalize,'li:gəlaiz,5417,5423,1,1,3,1,0,0,0,,1,1,1,1,1,1
394,legislate,'ledʒisleit,5427,5433,1,1,4,1,0,0,0,,1,1,1,1,1,1
395,legislative,'ledʒislətiv,5437,5443,1,1,3,1,0,0,0,,1,1,1,1,1,1
396,privilege,'privilidʒ,5447,5453,1,1,3,1,0,0,0,,1,1,1,1,1,1
397,privileged,'privilidʒd,5457,5463,1,1,3,1,0,0,0,,1,1,1,1,1,1
398,analects,'ænəlekts,5467,5473,1,1,3,1,0,0,0,,1,1,1,1,1,1
399,collect,kə'lekt,5477,5495,1,1,4,5,0,0,0,,1,1,1,1,1,1
400,collective,kə'lektiv,5499,5505,1,1,3,1,0,0,0,,1,1,1,1,1,1
401,colleague,'kɒli:g,5509,5515,1,1,3,1,0,0,0,,1,1,1,1,1,1
402,college,'kɒlidʒ,5519,5525,1,1,3,1,0,0,0,,1,1,1,1,1,1
403,collegiate,kə'li:dʒiət,5529,5535,1,1,3,1,0,0,0,,1,1,1,1,1,1
404,legion,'li:dʒən,5539,5545,1,1,3,1,0,0,0,,1,1,1,1,1,1
405,neglect,ni'glekt,5549,5564,1,1,3,4,0,0,0,,1,1,1,1,1,1
406,negligence,'neglidʒəns,5568,5574,1,1,3,1,0,0,0,,1,1,1,1,1,1
407,negligent,'neglidʒənt,5578,5584,1,1,3,1,0,0,0,,1,1,1,1,1,1
408,dialect,'daiəlekt,5588,5594,1,1,3,1,0,0,0,,1,1,1,1,1,1
409,dialectic,ˌdaiə'lektik,5598,5604,1,1,3,1,0,0,0,,1,1,1,1,1,1
410,dialectical,ˌdaiə'lektikəl,5608,5614,1,1,3,1,0,0,0,,1,1,1,1,1,1
411,elect,i'lekt,5618,5627,1,1,4,2,0,0,0,,1,1,1,1,1,1
412,election,i'lekʃn,5631,5637,1,1,3,1,0,0,0,,1,1,1,1,1,1
413,elective,i'lektiv,5641,5647,1,1,3,1,0,0,0,,1,1,1,1,1,1
414,elector,i'lektə(r),5651,5657,1,1,3,1,0,0,0,,1,1,1,1,1,1
415,electoral,i'lektorəl,5661,5667,1,1,3,1,0,0,0,,1,1,1,1,1,1
416,elegant,'eligənt,5671,5677,1,1,3,1,0,0,0,,1,1,1,1,1,1
417,eligible,'elidʒəbl,5681,5687,1,1,3,1,0,0,0,,1,1,1,1,1,1
418,intelligence,in'telidʒəns,5691,5703,1,1,3,3,0,0,0,,1,1,1,1,1,1
419,intelligent,in'telidʒənt,5707,5713,1,1,3,1,0,0,0,,1,1,1,1,1,1
420,intelligentsia,inˌtelidʒent'siə,5717,5723,1,1,3,1,0,0,0,,1,1,1,1,1,1
421,intelligible,in'telidʒəbl,5727,5733,1,1,3,1,0,0,0,,1,1,1,1,1,1
422,select,si'lekt,5737,5746,1,1,3,2,0,0,0,,1,1,1,1,1,1
423,selection,si'lekʃn,5750,5756,1,1,3,1,0,0,0,,1,1,1,1,1,1
424,selective,si'lektiv,5760,5766,1,1,3,1,0,0,0,,1,1,1,1,1,1
425,elegiac,ˌeli'dʒaiək,5770,5776,1,1,3,1,0,0,0,,1,1,1,1,1,1
426,elegy,'elidʒi,5780,5786,1,1,3,1,0,0,0,,1,1,1,1,1,1
427,lectern,'lektən,5790,5796,1,1,3,1,0,0,0,,1,1,1,1,1,1
428,lecture,'lektʃə(r),5800,5809,1,1,3,2,0,0,0,,1,1,1,1,1,1
429,delegate,'deligit,5813,5822,1,1,3,2,0,0,0,,1,1,1,1,1,1
430,delegation,ˌdeli'geiʃn,5826,5832,1,1,3,1,0,0,0,,1,1,1,1,1,1
431,legacy,'legəsi,5836,5842,1,1,3,1,0,0,0,,1,1,1,1,1,1
432,legate,'legət,5846,5852,1,1,3,1,0,0,0,,1,1,1,1,1,1
433,legatee,ˌlegə'ti:,5856,5862,1,1,3,1,0,0,0,,1,1,1,1,1,1
434,legation,li'geiʃn,5866,5872,1,1,3,1,0,0,0,,1,1,1,1,1,1
435,recollect,ˌrekə'lekt,5876,5882,1,1,3,1,0,0,0,,1,1,1,1,1,1
436,recollection,ˌrekə'lekʃn,5886,5892,1,1,3,1,0,0,0,,1,1,1,1,1,1
437,sacrilege,'sækrəlidʒ,5896,5902,1,1,3,1,0,0,0,,1,1,1,1,1,1
438,apparel,ə'pærəl,5912,5918,1,1,3,1,0,0,0,,1,1,1,1,1,1
439,imperative,im'perətiv,5922,5931,1,1,3,2,0,0,0,,1,1,1,1,1,1
440,imperious,im'piəriəs,5935,5941,1,1,3,1,0,0,0,,1,1,1,1,1,1
441,irreparable,i'repərəbl,5945,5951,1,1,3,1,0,0,0,,1,1,1,1,1,1
442,apparition,ˌæpə'riʃn,5955,5961,1,1,3,1,0,0,0,,1,1,1,1,1,1
443,transparent,træns'pærənt,5965,5971,1,1,3,1,0,0,0,,1,1,1,1,1,1
444,disparage,dis'pæridʒ,5975,5981,1,1,3,1,0,0,0,,1,1,1,1,1,1
445,disparity,dis'pærəti,5985,5991,1,1,3,1,0,0,0,,1,1,1,1,1,1
446,impair,im'peə(r),5995,6001,1,1,3,1,0,0,0,,1,1,1,1,1,1
447,apparatus,ˌæpə'reitəs,6005,6011,1,1,3,1,0,0,0,,1,1,1,1,1,1
448,empire,'empaiə(r),6015,6021,1,1,3,1,0,0,0,,1,1,1,1,1,1
449,imperial,im'piəriəl,6025,6031,1,1,3,1,0,0,0,,1,1,1,1,1,1
450,imperialism,im'piəriəlizəm,6035,6041,1,1,3,1,0,0,0,,1,1,1,1,1,1
451,parade,pə'reid,6045,6054,1,1,3,2,0,0,0,,1,1,1,1,1,1
452,pare,peə(r),6058,6064,1,1,3,1,0,0,0,,1,1,1,1,1,1
453,prepare,pri'peə(r),6068,6074,1,1,3,1,0,0,0,,1,1,1,1,1,1
454,preparation,ˌprepə'reiʃn,6078,6084,1,1,3,1,0,0,0,,1,1,1,1,1,1
455,preparatory,pri'pærətri,6088,6094,1,1,3,1,0,0,0,,1,1,1,1,1,1
456,repair,ri'peə(r),6098,6104,1,1,3,1,0,0,0,,1,1,1,1,1,1
457,reparable,'repərəbl,6108,6114,1,1,3,1,0,0,0,,1,1,1,1,1,1
458,reparation,ˌrepə'reiʃn,6118,6124,1,1,3,1,0,0,0,,1,1,1,1,1,1
459,separate,'sepəreit,6128,6137,1,1,3,2,0,0,0,,1,1,1,1,1,1
460,separation,ˌsepə'reiʃn,6141,6153,1,1,3,3,0,0,0,,1,1,1,1,1,1
461,separable,'sepərəbl,6157,6163,1,1,3,1,0,0,0,,1,1,1,1,1,1
462,apparent,ə'pærənt,6167,6176,1,1,3,2,0,0,0,,1,1,1,1,1,1
463,appearance,ə'piərəns,6180,6192,1,1,3,3,0,0,0,,1,1,1,1,1,1
464,compare,kəm'peə(r),6196,6211,1,1,3,4,0,0,0,,1,1,1,1,1,1
465,comparison,kəm'pærisn,6215,6224,1,1,3,2,0,0,0,,1,1,1,1,1,1
466,comparable,'kɒmpərəbl,6228,6237,1,1,3,2,0,0,0,,1,1,1,1,1,1
467,comparative,kəm'pærətiv,6241,6253,1,1,3,3,0,0,0,,1,1,1,1,1,1
468,compeer,kɒm'piə(r),6257,6263,1,1,3,1,0,0,0,,1,1,1,1,1,1
469,disparate,'dispərət,6267,6276,1,1,3,2,0,0,0,,1,1,1,1,1,1
470,pair,peə(r),6280,6292,1,1,3,3,0,0,0,,1,1,1,1,1,1
471,par,pa:(r),6296,6308,1,1,3,3,0,0,0,,1,1,1,1,1,1
472,parity,'pærəti,6312,6321,1,1,3,2,0,0,0,,1,1,1,1,1,1
473,peer,piə(r),6325,6337,1,1,3,3,0,0,0,,1,1,1,1,1,1
474,peerless,'piələs,6341,6347,1,1,3,1,0,0,0,,1,1,1,1,1,1
475,umpire,'ʌmpaiə(r),6351,6360,1,1,3,2,0,0,0,,1,1,1,1,1,1
476,vampire,'væmpaiə(r),6364,6374,1,1,3,1,0,0,0,,1,1,1,1,1,1
477,oviparous,ˌəuvi'pərəs,6378,6384,1,1,3,1,0,0,0,,1,1,1,1,1,1
478,parental,pə'rentl,6388,6394,1,1,3,1,0,0,0,,1,1,1,1,1,1
479,parricide,'pærisaid,6398,6404,1,1,3,1,0,0,0,,1,1,1,1,1,1
480,parturition,ˌpa:tjuə'riʃn,6408,6414,1,1,3,1,0,0,0,,1,1,1,1,1,1
481,viviparous,vi'vipərəs,6418,6424,1,1,3,1,0,0,0,,1,1,1,1,1,1
482,append,ə'pend,6434,6442,1,3,3,1,0,0,0,,1,1,1,1,1,1
483,compendium,kəm'pendiəm,6446,6452,1,1,4,1,0,0,0,,1,1,1,1,1,1
484,impending,im'pendiŋ,6456,6463,1,1,4,1,0,0,0,,1,1,1,1,1,1
485,compensate,'kɒmpenseit,6467,6477,1,1,4,2,0,0,0,,1,1,1,1,1,1
486,propensity,prə'pensəti,6481,6490,1,4,4,1,0,0,0,,1,1,1,1,1,1
487,indispensable,ˌindis'pensəbl,6494,6500,1,1,3,1,0,0,0,,1,1,1,1,1,1
488,expend,ik'spend,6504,6513,1,4,8,1,0,0,0,,1,1,1,1,1,1
489,recompense,'rekəmpens,6517,6526,1,4,4,1,0,0,0,,1,1,1,1,1,1
490,depend,di'pend,6530,6542,1,1,4,3,0,0,0,,1,1,1,1,1,1
491,dependant,di'pendənt,6546,6552,1,1,3,1,0,0,0,,1,1,1,1,1,1
492,dependent,di'pendənt,6556,6568,1,1,4,3,0,0,0,,1,1,1,1,1,1
493,dependence,di'pendəns,6572,6584,1,1,3,3,0,0,0,,1,1,1,1,1,1
494,dependency,di'pendənsi,6588,6594,1,1,5,1,0,0,0,,1,1,1,1,1,1
495,independence,ˌindi'pendəns,6598,6604,1,1,3,1,0,0,0,,1,1,1,1,1,1
496,independent,ˌindi'pendənt,6608,6620,1,1,3,3,0,0,0,,1,1,1,1,1,1
497,penchant,'pentʃənt,6624,6630,1,1,5,1,0,0,0,,1,1,1,1,1,1
498,pendant,'pendənt,6634,6640,1,1,5,1,0,0,0,,1,1,1,1,1,1
499,pendent,'pendənt,6644,6650,1,1,5,1,0,0,0,,1,1,1,1,1,1
500,pending,'pendiŋ,6654,6667,1,1,5,2,0,0,0,,1,1,1,1,1,1
501,pendulous,'pendjuləs,6671,6677,1,1,5,1,0,0,0,,1,1,1,1,1,1
502,pendulum,'pendjuləm,6681,6687,1,1,5,1,0,0,0,,1,1,1,1,1,1
503,perpendicular,ˌpə:pən'dikjulə(r),6691,6701,1,1,3,2,0,0,0,,1,1,1,1,1,1
504,suspend,sə'spend,6705,6720,1,1,3,4,0,0,0,,1,1,1,1,1,1
505,suspense,sə'spens,6724,6731,1,1,5,1,0,0,0,,1,1,1,1,1,1
506,suspension,sə'spenʃn,6735,6743,1,1,5,1,0,0,0,,1,1,1,1,1,1
507,suspender,sə'spendə(r),6747,6753,1,1,5,1,0,0,0,,1,1,1,1,1,1
508,dispense,di'spens,6757,6764,1,2,5,1,0,0,0,,1,1,1,1,1,1
509,dispensation,ˌdispen'seiʃn,6768,6776,1,1,3,1,0,0,0,,1,1,1,1,1,1
510,dispensable,di'spensəbl,6780,6786,1,1,3,1,0,0,0,,1,1,1,1,1,1
511,dispensary,di'spensəri,6790,6796,1,1,3,1,0,0,0,,1,1,1,1,1,1
512,ponderable,'pɒndərəbl,6800,6809,1,1,3,2,0,0,0,,1,1,1,1,1,1
513,ponderous,'pɒndərəs,6813,6822,1,1,3,2,0,0,0,,1,1,1,1,1,1
514,preponderance,pri'pɒndərəns,6826,6832,1,1,5,1,0,0,0,,1,1,1,1,1,1
515,preponderant,pri'pɒndərənt,6836,6842,1,1,5,1,0,0,0,,1,1,1,1,1,1
516,preponderate,pri'pɒndəreit,6846,6852,1,1,5,1,0,0,0,,1,1,1,1,1,1
517,inexpensive,ˌinik'spensiv,6856,6862,1,1,5,1,0,0,0,,1,1,1,1,1,1
518,pension,'penʃn,6866,6879,1,1,3,2,0,0,0,,1,1,1,1,1,1
519,stipend,'staipend,6883,6889,1,1,4,1,0,0,0,,1,1,1,1,1,1
520,pensive,'pensiv,6893,6899,1,1,3,1,0,0,0,,1,1,1,1,1,1
521,pensée,pɒn'sei,6903,6909,1,1,5,1,0,0,0,,1,1,1,1,1,1
522,ponder,'pɒndə(r),6913,6919,1,1,4,1,0,0,0,,1,1,1,1,1,1
523,prepense,pri'pens,6923,6929,1,1,4,1,0,0,0,,1,1,1,1,1,1
524,aspect,'æspekt,6939,6954,1,1,3,4,0,0,0,,1,1,1,1,1,1
525,perspective,pə'spektiv,6958,6964,1,1,3,1,0,0,0,,1,1,1,1,1,1
526,specious,'spi:ʃəs,6968,6975,1,1,4,1,0,0,0,,1,1,1,1,1,1
527,auspicious,ɔ:'spiʃəs,6979,6985,1,1,4,1,0,0,0,,1,1,1,1,1,1
528,conspicuous,kən'spikjuəs,6989,6995,1,1,3,1,0,0,0,,1,1,1,1,1,1
529,despicable,di'spikəbl,6999,7005,1,1,3,1,0,0,0,,1,1,1,1,1,1
530,perspicacious,ˌpə:spi'keiʃəs,7009,7015,1,1,4,1,0,0,0,,1,1,1,1,1,1
531,respite,'respait,7019,7028,1,4,4,1,0,0,0,,1,1,1,1,1,1
532,circumspect,'sə:kəmspekt,7032,7038,1,1,4,1,0,0,0,,1,1,1,1,1,1
533,conspectus,kən'spektəs,7042,7048,1,1,5,1,0,0,0,,1,1,1,1,1,1
534,expect,ik'spekt,7052,7059,1,1,3,1,0,0,0,,1,1,1,1,1,1
535,expectation,ˌekspek'teiʃn,7063,7072,1,1,3,1,0,0,0,,1,1,1,1,1,1
536,expectancy,ik'spektənsi,7076,7082,1,1,3,1,0,0,0,,1,1,1,1,1,1
537,expectant,ik'spektənt,7086,7094,1,1,4,1,0,0,0,,1,1,1,1,1,1
538,inspect,[],7098,7104,1,1,3,1,0,0,0,,1,1,1,1,1,1
539,inspection,[],7108,7118,1,5,6,1,0,0,0,,1,1,1,1,1,1
540,inspector,[],7122,7133,1,4,4,1,0,0,0,,1,1,1,1,1,1
541,introspection,[],7137,7143,1,1,5,1,0,0,0,,1,1,1,1,1,1
542,prospect,[],7147,7157,1,1,4,2,0,0,0,,1,1,1,1,1,1
543,prospective,pra'spektiv,7161,7169,1,1,3,1,0,0,0,,1,1,1,1,1,1
544,prospectus,prə'spektəs,7173,7179,1,1,5,1,0,0,0,,1,1,1,1,1,1
545,respect,ri'spekt,7183,7195,1,1,5,2,0,0,0,,1,1,1,1,1,1
546,respectable,ri'spektəbl,7199,7207,1,1,3,1,0,0,0,,1,1,1,1,1,1
547,respectful,ri'spektfl,7211,7217,1,1,4,1,0,0,0,,1,1,1,1,1,1
548,respective,ri'spektiv,7221,7229,1,1,5,1,0,0,0,,1,1,1,1,1,1
549,retrospect,'retrəspekt,7233,7239,1,1,4,1,0,0,0,,1,1,1,1,1,1
550,retrospective,ˌretrə'spektiv,7243,7252,1,1,5,1,0,0,0,,1,1,1,1,1,1
551,spectacle,'spektəkl,7256,7262,1,1,3,1,0,0,0,,1,1,1,1,1,1
552,spectacular,spek'tækjulə(r),7266,7277,1,1,5,2,0,0,0,,1,1,1,1,1,1
553,spectator,spek'teitə(r),7281,7287,1,1,3,1,0,0,0,,1,1,1,1,1,1
554,specter,'spektə(r),7291,7301,1,5,6,1,0,0,0,,1,1,1,1,1,1
555,spectral,'spektrəl,7305,7316,1,4,4,1,0,0,0,,1,1,1,1,1,1
556,spectroscope,'spektrəskəup,7320,7326,1,1,3,1,0,0,0,,1,1,1,1,1,1
557,spectrum,'spektrəm,7330,7337,1,1,3,1,0,0,0,,1,1,1,1,1,1
558,suspect,sə'spekt,7341,7355,1,1,3,3,0,0,0,,1,1,1,1,1,1
559,especial,i'speʃl,7359,7365,1,1,4,1,0,0,0,,1,1,1,1,1,1
560,spec,spek,7369,7375,1,1,3,1,0,0,0,,1,1,1,1,1,1
561,special,'speʃl,7379,7390,1,1,3,2,0,0,0,,1,1,1,1,1,1
562,specialist,'speʃəlist,7394,7400,1,1,3,1,0,0,0,,1,1,1,1,1,1
563,specialty,'speʃəlti,7404,7416,1,4,4,1,0,0,0,,1,1,1,1,1,1
564,specialize,'speʃəlaiz,7420,7426,1,1,3,1,0,0,0,,1,1,1,1,1,1
565,species,'spi:ʃi:z,7430,7438,1,1,3,1,0,0,0,,1,1,1,1,1,1
566,specific,spi'sifik,7442,7455,1,1,3,2,0,0,0,,1,1,1,1,1,1
567,specification,ˌspesifi'keiʃn,7459,7465,1,1,5,1,0,0,0,,1,1,1,1,1,1
568,specify,'spesifai,7469,7475,1,1,5,1,0,0,0,,1,1,1,1,1,1
569,specimen,'spesimən,7479,7485,1,1,3,1,0,0,0,,1,1,1,1,1,1
570,speculate,'spekjuleit,7489,7498,1,1,3,2,0,0,0,,1,1,1,1,1,1
571,speculation,ˌspekju'leiʃn,7502,7514,1,1,3,3,0,0,0,,1,1,1,1,1,1
572,speculative,'spekjulətiv,7518,7535,1,4,4,1,0,0,0,,1,1,1,1,1,1
573,speculator,'spekjuleitə(r),7539,7549,1,5,5,1,0,0,0,,1,1,1,1,1,1
574,perspicuous,pə'spikjuəs,7553,7559,1,1,3,1,0,0,0,,1,1,1,1,1,1
575,spice,spais,7563,7573,1,1,3,2,0,0,0,,1,1,1,1,1,1
576,suspicion,sə'spiʃn,7577,7589,1,1,3,3,0,0,0,,1,1,1,1,1,1
